booking_id,hotel,arrival_date,arrival_year,arrival_month,lead_time,lead_time_category,market_segment,deposit_type,customer_type,country,agent,adr,total_nights,previous_cancellations,total_of_special_requests,days_in_waiting_list,is_repeated_guest,estimated_revenue,is_canceled,risk_prob,risk_level,predicted_cancel,expected_lost_revenue,expected_realised_revenue
51247,City Hotel,2016-05-16,2016,May,84,Medium Term,Online TA,No Deposit,Transient,CHN,9.0,109.65,4,0,1,0,0,438.6,1,0.3049,Medium,0,133.73,304.87
51248,City Hotel,2016-05-16,2016,May,87,Medium Term,Online TA,No Deposit,Transient,RUS,9.0,187.85,14,0,1,0,0,2629.9,1,0.5689,High,1,1496.15,1133.75
51249,City Hotel,2016-05-16,2016,May,88,Medium Term,Online TA,No Deposit,Transient,NGA,9.0,187.85,5,0,1,0,0,939.25,1,0.3876,Medium,0,364.05,575.2
51250,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51251,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51252,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51253,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51254,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51255,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51256,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51257,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51258,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51259,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51260,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51261,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51262,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51263,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51264,City Hotel,2016-05-17,2016,May,0,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,12.0,1,0,0,0,0,12.0,1,0.1755,Low,0,2.11,9.89
51265,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51266,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51267,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51268,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51269,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51270,City Hotel,2016-05-17,2016,May,286,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,65.0,1,0,0,75,0,65.0,1,0.9997,High,1,64.98,0.02
51271,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51272,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51273,City Hotel,2016-05-17,2016,May,82,Medium Term,Offline TA/TO,No Deposit,Transient,PRT,27.0,80.75,2,0,0,0,0,161.5,1,0.5161,High,1,83.35,78.15
51274,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51275,City Hotel,2016-05-17,2016,May,98,Long Term,Online TA,No Deposit,Transient,ISR,9.0,168.3,2,0,0,0,0,336.6,1,0.724,High,1,243.7,92.9
51276,City Hotel,2016-05-17,2016,May,217,Very Long Term,Direct,No Deposit,Transient,PRT,14.0,95.4,2,0,0,0,0,190.8,1,0.6636,High,1,126.61,64.19
51277,City Hotel,2016-05-17,2016,May,45,Medium Term,Offline TA/TO,No Deposit,Transient,PRT,79.0,159.12,2,0,1,0,0,318.24,1,0.2741,Medium,0,87.23,231.01
51278,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51279,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,130.0,2,0,0,0,0,260.0,1,0.1416,Low,0,36.82,223.18
51280,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51281,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51282,City Hotel,2016-05-17,2016,May,31,Medium Term,Online TA,No Deposit,Transient,CHE,9.0,125.1,2,0,0,0,0,250.2,1,0.6796,High,1,170.04,80.16
51283,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51284,City Hotel,2016-05-17,2016,May,64,Medium Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,140.0,2,0,0,0,0,280.0,1,0.3779,Medium,0,105.81,174.19
51285,City Hotel,2016-05-17,2016,May,74,Medium Term,Online TA,No Deposit,Transient,BRA,9.0,126.9,3,0,0,0,0,380.7000000000001,1,0.7133,High,1,271.55,109.15
51286,City Hotel,2016-05-17,2016,May,133,Long Term,Online TA,No Deposit,Transient-Party,NLD,9.0,114.3,3,0,0,0,0,342.9,0,0.1124,Low,0,38.54,304.36
51287,City Hotel,2016-05-17,2016,May,134,Long Term,Online TA,No Deposit,Transient,NLD,9.0,94.5,3,0,0,0,0,283.5,1,0.7692,High,1,218.07,65.43
51288,City Hotel,2016-05-17,2016,May,77,Medium Term,Online TA,No Deposit,Transient,DEU,9.0,140.4,3,0,0,0,0,421.2000000000001,1,0.6219,High,1,261.94,159.26
51289,City Hotel,2016-05-17,2016,May,133,Long Term,Online TA,No Deposit,Transient-Party,NLD,9.0,105.3,3,0,0,0,0,315.9,0,0.1588,Low,0,50.16,265.74
51290,City Hotel,2016-05-17,2016,May,134,Long Term,Online TA,No Deposit,Transient,NLD,9.0,94.5,3,0,0,0,0,283.5,1,0.7692,High,1,218.07,65.43
51291,City Hotel,2016-05-17,2016,May,58,Medium Term,Online TA,No Deposit,Transient,BRA,9.0,116.1,3,0,0,0,0,348.29999999999995,1,0.7546,High,1,262.83,85.47
51292,City Hotel,2016-05-17,2016,May,51,Medium Term,Online TA,No Deposit,Transient,ESP,9.0,159.3,3,0,0,0,0,477.9,1,0.7215,High,1,344.8,133.1
51293,City Hotel,2016-05-17,2016,May,133,Long Term,Online TA,No Deposit,Transient-Party,NLD,9.0,99.9,3,0,0,0,0,299.70000000000005,0,0.1611,Low,0,48.28,251.42
51294,City Hotel,2016-05-17,2016,May,77,Medium Term,Online TA,No Deposit,Transient,DEU,9.0,159.3,3,0,0,0,0,477.9,1,0.6004,High,1,286.93,190.97
51295,City Hotel,2016-05-17,2016,May,134,Long Term,Online TA,No Deposit,Transient,NLD,9.0,94.5,3,0,0,0,0,283.5,1,0.6225,High,1,176.48,107.02
51296,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51297,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51298,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51299,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51300,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51301,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51302,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,86.0,4,0,0,0,0,344.0,0,0.4632,Medium,0,159.34,184.66
51303,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51304,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51305,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,86.0,4,0,0,0,0,344.0,0,0.4632,Medium,0,159.34,184.66
51306,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51307,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51308,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51309,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51310,City Hotel,2016-05-17,2016,May,28,Short Term,Online TA,No Deposit,Transient,PRT,9.0,213.63,3,0,0,0,0,640.89,1,0.6956,High,1,445.8,195.09
51311,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51312,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51313,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51314,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51315,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51316,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,70.0,4,0,0,0,0,280.0,1,0.8418,High,1,235.7,44.3
51317,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,86.0,4,0,0,0,0,344.0,0,0.4632,Medium,0,159.34,184.66
51318,City Hotel,2016-05-17,2016,May,323,Very Long Term,Offline TA/TO,No Deposit,Transient-Party,PRT,3.0,112.0,4,0,1,0,0,448.0,0,0.2954,Medium,0,132.34,315.66
51319,City Hotel,2016-05-18,2016,May,58,Medium Term,Online TA,No Deposit,Transient,RUS,9.0,159.3,1,0,0,0,0,159.3,1,0.7017,High,1,111.78,47.52
51320,City Hotel,2016-05-18,2016,May,0,Last Minute,Corporate,No Deposit,Transient-Party,PRT,No Agent,163.18,1,0,0,0,0,163.18,1,0.0563,Low,0,9.19,153.99
51321,City Hotel,2016-05-18,2016,May,1,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,120.0,1,0,0,0,0,120.0,1,0.1157,Low,0,13.88,106.12
51322,City Hotel,2016-05-18,2016,May,156,Long Term,Online TA,No Deposit,Transient,PRT,11.0,84.24,1,0,0,0,0,84.24,1,0.6663,High,1,56.13,28.11
51323,City Hotel,2016-05-18,2016,May,27,Short Term,Offline TA/TO,No Deposit,Transient,PRT,86.0,112.8,1,0,0,0,0,112.8,1,0.6049,High,1,68.23,44.57
51324,City Hotel,2016-05-18,2016,May,116,Long Term,Online TA,No Deposit,Transient,USA,9.0,104.5,1,0,0,0,0,104.5,1,0.6451,High,1,67.41,37.09
51325,City Hotel,2016-05-18,2016,May,7,Last Minute,Offline TA/TO,No Deposit,Transient,GBR,195.0,169.0,1,0,0,0,0,169.0,1,0.0271,Low,0,4.58,164.42
51326,City Hotel,2016-05-18,2016,May,29,Short Term,Online TA,No Deposit,Transient,ISR,9.0,156.0,1,0,0,0,0,156.0,1,0.8003,High,1,124.85,31.15
51327,City Hotel,2016-05-18,2016,May,29,Short Term,Online TA,No Deposit,Transient,ISR,9.0,156.0,1,0,0,0,0,156.0,1,0.8003,High,1,124.85,31.15
51328,City Hotel,2016-05-18,2016,May,10,Short Term,Online TA,No Deposit,Transient,GBR,9.0,119.5,2,0,0,0,0,239.0,1,0.5003,High,1,119.57,119.43
51329,City Hotel,2016-05-18,2016,May,81,Medium Term,Online TA,No Deposit,Transient,GBR,9.0,126.9,2,0,0,0,0,253.8,1,0.6555,High,1,166.37,87.43
51330,City Hotel,2016-05-18,2016,May,9,Short Term,Online TA,No Deposit,Transient,GBR,9.0,119.5,2,0,0,0,0,239.0,1,0.5301,High,1,126.69,112.31
51331,City Hotel,2016-05-18,2016,May,57,Medium Term,Offline TA/TO,No Deposit,Transient,PRT,22.0,111.6,2,0,0,0,0,223.2,1,0.5334,High,1,119.05,104.15
51332,City Hotel,2016-05-18,2016,May,40,Medium Term,Online TA,No Deposit,Transient,GBR,9.0,140.4,2,0,0,0,0,280.8,1,0.6695,High,1,188.0,92.8
51333,City Hotel,2016-05-18,2016,May,37,Medium Term,Corporate,No Deposit,Transient,PRT,No Agent,89.0,2,0,0,0,0,178.0,1,0.4449,Medium,0,79.19,98.81
51334,City Hotel,2016-05-18,2016,May,37,Medium Term,Corporate,No Deposit,Transient,PRT,No Agent,89.0,2,0,0,0,0,178.0,1,0.4449,Medium,0,79.19,98.81
51335,City Hotel,2016-05-18,2016,May,134,Long Term,Online TA,No Deposit,Transient,NLD,9.0,105.3,2,0,1,0,0,210.6,1,0.1772,Low,0,37.32,173.28
51336,City Hotel,2016-05-18,2016,May,53,Medium Term,Online TA,No Deposit,Transient,BRA,9.0,126.9,2,0,0,0,0,253.8,1,0.7064,High,1,179.28,74.52
51337,City Hotel,2016-05-18,2016,May,148,Long Term,Online TA,No Deposit,Transient,CHE,7.0,108.19,4,0,2,0,0,432.76,0,0.0186,Low,0,8.05,424.71
51338,City Hotel,2016-05-18,2016,May,97,Long Term,Online TA,No Deposit,Transient-Party,GBR,9.0,130.9,4,0,0,0,0,523.6,1,0.206,Low,0,107.86,415.74
51339,City Hotel,2016-05-18,2016,May,94,Long Term,Online TA,No Deposit,Transient,DEU,9.0,127.93,4,0,0,0,0,511.72,1,0.6251,High,1,319.88,191.84
51340,City Hotel,2016-05-18,2016,May,148,Long Term,Online TA,No Deposit,Transient,CHE,7.0,86.43,4,0,1,0,0,345.72,0,0.0159,Low,0,5.5,340.22
51341,City Hotel,2016-05-18,2016,May,113,Long Term,Online TA,No Deposit,Transient,GBR,9.0,126.65,5,0,0,0,0,633.25,1,0.7282,High,1,461.13,172.12
51342,City Hotel,2016-05-19,2016,May,2,Last Minute,Offline TA/TO,No Deposit,Transient,CHE,195.0,181.0,1,0,0,0,0,181.0,1,0.0308,Low,0,5.57,175.43
51343,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,59.0,1,0,0,0,0,59.0,1,0.999,High,1,58.94,0.06
51344,City Hotel,2016-05-19,2016,May,99,Long Term,Online TA,No Deposit,Transient,PRT,9.0,135.9,1,0,1,0,0,135.9,1,0.2349,Low,0,31.92,103.98
51345,City Hotel,2016-05-19,2016,May,81,Medium Term,Online TA,No Deposit,Transient,USA,9.0,116.1,1,0,0,0,0,116.1,1,0.7032,High,1,81.64,34.46
51346,City Hotel,2016-05-19,2016,May,21,Short Term,Offline TA/TO,No Deposit,Transient,PRT,86.0,124.8,1,0,0,0,0,124.8,1,0.5265,High,1,65.71,59.09
51347,City Hotel,2016-05-19,2016,May,59,Medium Term,Online TA,No Deposit,Transient,AGO,9.0,121.5,1,0,0,0,0,121.5,1,0.8509,High,1,103.38,18.12
51348,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,59.0,1,0,0,0,0,59.0,1,0.999,High,1,58.94,0.06
51349,City Hotel,2016-05-19,2016,May,157,Long Term,Online TA,No Deposit,Transient,PRT,11.0,84.24,1,0,0,0,0,84.24,1,0.6613,High,1,55.71,28.53
51350,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51351,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51352,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51353,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,95.0,2,0,0,0,0,190.0,1,0.2513,Medium,0,47.75,142.25
51354,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51355,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51356,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51357,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51358,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.4577,Medium,0,91.54,108.46
51359,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,95.0,2,0,0,0,0,190.0,1,0.2513,Medium,0,47.75,142.25
51360,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51361,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51362,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51363,City Hotel,2016-05-19,2016,May,2,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.2338,Low,0,46.76,153.24
51364,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51365,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51366,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.4577,Medium,0,91.54,108.46
51367,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,95.0,2,0,0,0,0,190.0,1,0.2513,Medium,0,47.75,142.25
51368,City Hotel,2016-05-19,2016,May,2,Last Minute,Aviation,No Deposit,Transient,PRT,No Agent,110.0,2,0,0,0,0,220.0,1,0.228,Low,0,50.16,169.84
51369,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51370,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51371,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51372,City Hotel,2016-05-19,2016,May,2,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.2338,Low,0,46.76,153.24
51373,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51374,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51375,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51376,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51377,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51378,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.4577,Medium,0,91.54,108.46
51379,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51380,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51381,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51382,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51383,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,100.0,2,0,0,0,0,200.0,1,0.4577,Medium,0,91.54,108.46
51384,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51385,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51386,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51387,City Hotel,2016-05-19,2016,May,28,Short Term,Corporate,No Deposit,Transient-Party,PRT,No Agent,95.0,2,0,0,0,0,190.0,1,0.2513,Medium,0,47.75,142.25
51388,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51389,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51390,City Hotel,2016-05-19,2016,May,316,Very Long Term,Groups,Non Refund,Transient,PRT,1.0,62.0,2,0,0,0,0,124.0,1,0.9998,High,1,123.98,0.02
51391,City Hotel,2016-05-19,2016,May,161,Long Term,Online TA,No Deposit,Transient,PRT,8.0,128.7,3,0,0,0,0,386.1,1,0.8169,High,1,315.41,70.69
51392,City Hotel,2016-05-19,2016,May,189,Very Long Term,Groups,No Deposit,Transient-Party,PRT,1.0,65.0,3,0,0,0,0,195.0,1,0.6546,High,1,127.65,67.35
51393,City Hotel,2016-05-19,2016,May,189,Very Long Term,Groups,No Deposit,Transient-Party,PRT,1.0,65.0,3,0,0,0,0,195.0,1,0.6546,High,1,127.65,67.35
51394,City Hotel,2016-05-19,2016,May,189,Very Long Term,Groups,No Deposit,Transient-Party,PRT,1.0,65.0,3,0,0,0,0,195.0,1,0.6546,High,1,127.65,67.35
51395,City Hotel,2016-05-19,2016,May,146,Long Term,Online TA,No Deposit,Transient,IRL,9.0,121.55,3,0,1,0,0,364.65,0,0.278,Medium,0,101.37,263.28
51396,City Hotel,2016-05-19,2016,May,189,Very Long Term,Groups,No Deposit,Transient-Party,PRT,1.0,65.0,3,0,0,0,0,195.0,1,0.6546,High,1,127.65,67.35
51397,City Hotel,2016-05-19,2016,May,26,Short Term,Online TA,No Deposit,Transient,ESP,9.0,221.0,3,0,0,0,0,663.0,1,0.7111,High,1,471.46,191.54
